Time_s,PID
0.0333670178974721,-0
0.0333687361120716,-0
0.0333704544393652,-0
0.0333721728804545,-0
0.0333738914350456,-0
0.0333756101023587,-0
0.0333773288824665,-0
0.0333790477760947,-0
0.0333807667851148,-0
0.0333824859061806,-0
0.0333842051410064,-0
0.0333859244885003,-0
0.033387643950261,-0
0.0333893635245144,-0
0.0333910832136578,-0
0.0333928030162933,-0
0.0333945229322243,-0
0.033396242963261,-0
0.0333979631078759,-0
0.033399683366047,-0
0.0334014037393392,-0
0.0334031242261053,-0
0.0334048448274532,-0
0.0334065655417812,-0
0.0334082863724062,-0
0.0334100073169136,-0
0.0334117283752114,-0
0.0334134495473503,-0
0.033415170834753,-0
0.033416892237316,-0
0.0334186137545523,-0
0.0334203353850403,-0
0.0334220571320426,-0
0.0334237789937144,-0
0.0334255009706728,-0
0.0334272230618938,-0
0.033428945268484,-0
0.0334306675901327,-0
0.0334323900273143,-0
0.0334341125794666,-0
0.0334358352458446,-0
0.0334375580274539,-0
0.0334392809245947,-0
0.0334410039374595,-0
0.0334427270662171,-0
0.0334444503106413,-0
0.0334461736700001,-0
0.0334478971450287,-0
0.0334496207343811,-0
0.0334513444416482,-0
0.0334530682644494,-0
0.0334547922032039,-0
0.0334565162571139,-0
0.0334582404280751,-0
0.0334599647154159,-0
0.0334616891183283,-0
0.0334634136373411,-0
0.0334651382723311,-0
0.0334668630238216,-0
0.0334685878916585,-0
0.0334703128758712,-0
0.0334720379765942,-0
0.033473763195001,-0
0.0334754885286704,-0
0.033477213979686,-0
0.0334789395474123,-0
0.0334806652318251,-0
0.0334823910331477,-0
0.0334841169520223,-0
0.0334858429877796,-0
0.0334875691402043,-0
0.0334892954082007,-0
0.0334910217956933,-0
0.0334927482989638,-0
0.0334944749204329,-0
0.0334962016578579,-0
0.0334979285132462,-0
0.0334996554855432,-0
0.0335013825763442,-0
0.0335031097832694,-0
0.0335048371086436,-0
0.0335065645521701,-0
0.0335082921134964,-0
0.0335100197924645,-0
0.0335117475902413,-0
0.0335134755059568,-0
0.0335152035393671,-0
0.0335169316903801,-0
0.0335186599594782,-0
0.033520388346412,-0
0.0335221168523675,-0
0.0335238454768065,-0
0.0335255742202213,-0
0.0335273030809279,-0
0.0335290320592775,-0
0.0335307611578001,-0
0.0335324903748368,-0
0.0335342197096982,-0
0.0335359491628268,-0
0.0335376787355416,-0
0.0335394084275655,-0
0.0335411382384078,-0
0.0335428681689676,-0
0.0335445982175181,-0
0.0335463283856639,-0
0.0335480586726491,-0
0.0335497890790512,-0
0.033551519604276,-0
0.0335532502494462,-0
0.0335549810133777,-0
0.0335567118971941,-0
0.0335584428997805,-0
0.0335601740221539,-0
0.0335619052639372,-0
0.0335636366255703,-0
0.0335653681066608,-0
0.0335670997079488,-0
0.0335688314282884,-0
0.0335705632687077,-0
0.0335722952292626,-0
0.033574027310682,-0
0.0335757595121528,-0
0.0335774918336635,-0
0.0335792242754401,-0
0.0335809568382645,-0
0.0335826895204477,-0
0.0335844223227463,-0
0.0335861552460655,-0
0.0335878882896944,-0
0.0335896214539061,-0
0.0335913547393285,-0
0.0335930881459819,-0
0.0335948216726882,-0
0.0335965553206773,-0
0.0335982890892064,-0
0.0336000229775999,-0
0.0336017569879589,-0
0.0336034911194865,-0
0.0336052253739938,-0
0.0336069597490435,-0
0.0336086942443207,-0
0.0336104288620267,-0
0.0336121636005689,-0
0.033613898460889,-0
0.033615633442391,-0
0.0336173685466652,-0
0.0336191037712223,-0
0.033620839117191,-0
0.0336225745847724,-0
0.033624310174752,-0
0.0336260458872952,-0
0.0336277817219558,-0
0.0336295176782202,-0
0.0336312537573649,-0
0.0336329899565673,-0
0.033634726280216,-0
0.0336364627237326,-0
0.0336381992910114,-0
0.0336399359807188,-0
0.0336416727937117,-0
0.0336434097290839,-0
0.0336451467856029,-0
0.0336468839660807,-0
0.0336486212680297,-0
0.0336503586943958,-0
0.0336520962435114,-0
0.0336538339144554,-0
0.0336555717076987,-0
0.0336573096252787,-0
0.0336590476652993,-0
0.0336607858305841,-0
0.0336625241179469,-0
0.03366426252936,-0
0.0336660010630896,-0
0.0336677397209451,-0
0.0336694785019584,-0
0.0336712174068973,-0
0.0336729564362263,-0
0.0336746955895149,-0
0.0336764348667752,-0
0.0336781742661594,-0
0.033679913790835,-0
0.0336816534384544,-0
0.0336833932103896,-0
0.0336851331053607,-0
0.0336868731258381,-0
0.0336886132699379,-0
0.0336903535385969,-0
0.0336920939317158,-0
0.0336938344498574,-0
0.0336955750913969,-0
0.0336973158582505,-0
0.0336990567487575,-0
0.0337007977641854,-0
0.0337025389045934,-0
0.0337042801695116,-0
0.0337060215597216,-0
0.0337077630750484,-0
0.0337095047159671,-0
0.0337112464828976,-0
0.0337129883737016,-0
0.0337147303902451,-0
0.0337164725300398,-0
0.0337182147959583,-0
0.0337199571877981,-0
0.0337216997050577,-0
0.0337234423479383,-0
0.0337251851166398,-0
0.0337269280102246,-0
0.0337286710296788,-0
0.0337304141743947,-0
0.0337321574476435,-0
0.0337339008443347,-0
0.0337356443670826,-0
0.0337373880166401,-0
0.0337391317911871,-0
0.0337408756919209,-0
0.0337426197196161,-0
0.0337443638740371,-0
0.0337461081552426,-0
0.0337478525621001,-0
0.0337495970955856,-0
0.0337513417558701,-0
0.0337530865420669,-0
0.0337548314545817,-0
0.0337565764946295,-0
0.0337583216610562,-0
0.0337600669564288,-0
0.0337618123769686,-0
0.0337635579247134,-0
0.0337653035995953,-0
0.0337670494010295,-0
0.0337687953291178,-0
0.0337705413856141,-0
0.033772287569876,-0
0.0337740338808407,-0
0.0337757803204252,-0
0.0337775268859158,-0
0.0337792735798502,-0
0.0337810204014975,-0
0.0337827673500405,-0
0.0337845144273437,-0
0.0337862616321769,-0
0.0337880089644635,-0
0.0337897564258405,-0
0.0337915040145274,-0
0.0337932517318219,-0
0.0337949995784317,-0
0.033796747552216,-0
0.0337984956543718,-0
0.0338002438840347,-0
0.0338019922424534,-0
0.0338037407301408,-0
0.0338054893464097,-0
0.0338072380910156,-0
0.0338089869635001,-0
0.0338107359654351,-0
0.0338124850956445,-0
0.0338142343565386,-0
0.0338159837457681,-0
0.033817733264212,-0
0.0338194829124837,-0
0.0338212326887475,-0
0.0338229825937274,-0
0.0338247326292272,-0
0.0338264827930382,-0
0.0338282330876552,-0
0.0338299835123832,-0
0.0338317340657872,-0
0.0338334847487181,-0
0.0338352355610592,-0
0.0338369865037286,-0
0.0338387375770948,-0
0.0338404887800984,-0
0.0338422401125742,-0
0.033843991574547,-0
0.0338457431673205,-0
0.0338474948907254,-0
0.0338492467442377,-0
0.0338509987292701,-0
0.0338527508439402,-0
0.0338545030892713,-0
0.0338562554643411,-0
0.0338580079694155,-0
0.0338597606060008,-0
0.0338615133728486,-0
0.0338632662706529,-0
0.033865019300118,-0
0.0338667724599939,-0
0.0338685257512072,-0
0.033870279172474,-0
0.0338720327256645,-0
0.0338737864089492,-0
0.0338755402249294,-0
0.033877294173057,-0
0.0338790482527921,-0
0.0338808024628558,-0
0.0338825568047289,-0
0.0338843112786113,-0
0.0338860658840259,-0
0.0338878206212136,-0
0.0338895754909256,-0
0.033891330492028,-0
0.0338930856261557,-0
0.0338948408923155,-0
0.0338965962893269,-0
0.0338983518184052,-0
0.0339001074812403,-0
0.0339018632755118,-0
0.0339036192020742,-0
0.0339053752609008,-0
0.0339071314520437,-0
0.033908887775439,-0
0.0339106442315331,-0
0.0339124008217891,-0
0.0339141575444781,-0
0.0339159144000224,-0
0.0339176713878527,-0
0.0339194285095249,-0
0.0339211857634864,-0
0.0339229431516385,-0
0.0339247006730341,-0
0.0339264583289027,-0
0.0339282161162598,-0
0.0339299740380715,-0
0.0339317320931153,-0
0.0339334902814012,-0
0.0339352486037701,-0
0.0339370070592905,-0
0.0339387656501142,-0
0.0339405243746392,-0
0.0339422832310688,-0
0.0339440422233691,-0
0.0339458013484823,-0
0.0339475606078544,-0
0.0339493200022992,-0
0.0339510795311696,-0
0.033952839195559,-0
0.0339545989922095,-0
0.033956358924077,-0
0.0339581189905955,-0
0.0339598791916845,-0
0.0339616395275342,-0
0.0339633999985889,-0
0.0339651606045343,-0
0.0339669213446012,-0
0.0339686822203548,-0
0.0339704432301354,-0
0.0339722043773027,-0
0.0339739656580093,-0
0.0339757270742401,-0
0.0339774886257416,-0
0.0339792503134242,-0
0.0339810121366367,-0
0.0339827740938681,-0
0.0339845361874089,-0
0.0339862984165055,-0
0.0339880607818404,-0
0.0339898232837904,-0
0.0339915859209475,-0
0.0339933486952598,-0
0.0339951116057302,-0
0.0339968746520201,-0
0.0339986378350352,-0
0.0340004011530681,-0
0.0340021646080159,-0
0.0340039281998963,-0
0.0340056919268119,-0
0.0340074557917208,-0
0.0340092197924079,-0
0.0340109839289306,-0
0.0340127482027249,-0
0.034014512611698,-0
0.0340162771602126,-0
0.0340180418450844,-0
0.0340198066674947,-0
0.0340215716275054,-0
0.0340233367234345,-0
0.0340251019584413,-0
0.034026867329112,-0
0.0340286328378542,-0
0.0340303984843329,-0
0.0340321642687529,-0
0.0340339301902809,-0
0.034035696248845,-0
0.0340374624469642,-0
0.0340392287825611,-0
0.0340409952561677,-0
0.0340427618673951,-0
0.0340445286158805,-0
0.0340462955036052,-0
0.0340480625294331,-0
0.0340498296917983,-0
0.0340515969940403,-0
0.0340533644342464,-0
0.0340551320150038,-0
0.0340568997330214,-0
0.0340586675892471,-0
0.0340604355859855,-0
0.034062203721766,-0
0.0340639719948889,-0
0.034065740406493,-0
0.0340675089582233,-0
0.034069277649317,-0
0.0340710464787596,-0
0.0340728154475566,-0
0.034074584555487,-0
0.0340763538040375,-0
0.0340781231908208,-0
0.0340798927169238,-0
0.0340816623827052,-0
0.0340834321886527,-0
0.0340852021349092,-0
0.0340869722204311,-0
0.0340887424470611,-0
0.0340905128136082,-0
0.0340922833189369,-0
0.0340940539665696,-0
0.0340958247527752,-0
0.0340975956803039,-0
0.0340993667474452,-0
0.0341011379549,-0
0.0341029093015721,-0
0.0341046807906506,-0
0.0341064524199454,-0
0.0341082241905542,-0
0.0341099961016103,-0
0.0341117681539299,-0
0.0341135403475765,-0
0.0341153126823875,-0
0.0341170851562505,-0
0.0341188577730896,-0
0.0341206305305454,-0
0.0341224034300475,-0
0.0341241764707529,-0
0.0341259496524009,-0
0.0341277229754587,-0
0.0341294964399163,-0
0.0341312700464631,-0
0.0341330437962696,-0
0.0341348176865995,-0
0.0341365917188506,-0
0.0341383658930238,-0
0.0341401402097189,-0
0.0341419146700812,-0
0.0341436892705827,-0
0.0341454640146162,-0
0.0341472389016361,-0
0.0341490139304969,-0
0.0341507891028464,-0
0.0341525644157648,-0
0.0341543398710738,-0
0.0341561154707309,-0
0.0341578912127897,-0
0.0341596670970863,-0
0.0341614431248149,-0
0.0341632192959032,-0
0.03416499560973,-0
0.0341667720690521,-0
0.0341685486687169,-0
0.0341703254125498,-0
0.0341721022993325,-0
0.034173879330708,-0
0.0341756565052719,-0
0.0341774338238248,-0
0.034179211286519,-0
0.03418098889391,-0
0.0341827666447469,-0
0.0341845445386685,-0
0.0341863225779634,-0
0.03418810076179,-0
0.0341898790884579,-0
0.0341916575600013,-0
0.034193436175871,-0
0.034195214935759,-0
0.0341969938400934,-0
0.0341987728896363,-0
0.0342005520839261,-0
0.0342023314245333,-0
0.0342041109082539,-0
0.0342058905378268,-0
0.0342076703113851,-0
0.034209450230966,-0
0.034211230294048,-0
0.0342130105036486,-0
0.0342147908579839,-0
0.0342165713580859,-0
0.0342183520032225,-0
0.034220132794915,-0
0.0342219137308772,-0
0.0342236948140155,-0
0.0342254760420626,-0
0.0342272574170569,-0
0.0342290389360452,-0
0.0342308206034779,-0
0.0342326024152291,-0
0.0342343843737572,-0
0.0342361664797604,-0
0.0342379487308127,-0
0.0342397311284431,-0
0.0342415136728305,-0
0.034243296362656,-0
0.0342450791997852,-0
0.0342468621845669,-0
0.0342486453152522,-0
0.0342504285921655,-0
0.0342522120177146,-0
0.0342539955896209,-0
0.0342557793080639,-0
0.0342575631742695,-0
0.0342593471876231,-0
0.0342611313489641,-0
0.0342629156571317,-0
0.034264700114503,-0
0.0342664847184278,-0
0.0342682694699383,-0
0.0342700543703572,-0
0.0342718394168287,-0
0.0342736246115248,-0
0.0342754099548485,-0
0.0342771954461857,-0
0.0342789810842777,-0
0.034280766871334,-0
0.0342825528075977,-0
0.0342843388917644,-0
0.0342861251250115,-0
0.0342879115054688,-0
0.0342896980362611,-0
0.0342914847153821,-0
0.0342932715431053,-0
0.034295058519055,-0
0.0342968456456581,-0
0.0342986329203,-0
0.0343004203443917,-0
0.0343022079172825,-0
0.0343039956395006,-0
0.0343057835121419,-0
0.0343075715334749,-0
0.0343093597053708,-0
0.0343111480254262,-0
0.0343129364957141,-0
0.0343147251155341,-0
0.034316513884972,-0
0.0343183028038439,-0
0.0343200918728382,-0
0.0343218810939218,-0
0.0343236704630056,-0
0.0343254599830448,-0
0.0343272496542019,-0
0.034329039475877,-0
0.0343308294471644,-0
0.0343326195692835,-0
0.0343344098415006,-0
0.0343362002658728,-0
0.0343379908396454,-0
0.0343397815632488,-0
0.0343415724387234,-0
0.0343433634657094,-0
0.0343451546447057,-0
0.0343469459745636,-0
0.0343487374565065,-0
0.0343505290891001,-0
0.0343523208718725,-0
0.034354112807434,-0
0.0343559048956873,-0
0.0343576971340499,-0
0.0343594895249819,-0
0.0343612820663365,-0
0.0343630747611946,-0
0.0343648676078742,-0
0.0343666606062319,-0
0.034368453756916,-0
0.0343702470607076,-0
0.0343720405175335,-0
0.0343738341253037,-0
0.0343756278855459,-0
0.034377421799514,-0
0.03437921586736,-0
0.0343810100863914,-0
0.034382804458075,-0
0.0343845989821663,-0
0.0343863936598754,-0
0.0343881884894377,-0
0.034389983472692,-0
0.0343917786090571,-0
0.0343935739001778,-0
0.0343953693455053,-0
0.0343971649426611,-0
0.0343989606937372,-0
0.0344007565996938,-0
0.0344025526583334,-0
0.034404348869884,-0
0.0344061452374153,-0
0.0344079417576808,-0
0.0344097384329465,-0
0.0344115352622924,-0
0.0344133322446007,-0
0.0344151293818001,-0
0.0344169266748832,-0
0.0344187241224428,-0
0.0344205217244989,-0
0.0344223194809605,-0
0.034424117391759,-0
0.0344259154570272,-0
0.0344277136776282,-0
0.034429512053321,-0
0.0344313105841316,-0
0.0344331092707183,-0
0.0344349081128816,-0
0.0344367071104062,-0
0.0344385062632947,-0
0.0344403055726133,-0
0.0344421050358261,-0
0.0344439046555893,-0
0.0344457044307851,-0
0.0344475043626683,-0
0.0344493044494278,-0
0.0344511046918143,-0
0.0344529050920166,-0
0.0344547056478879,-0
0.0344565063606771,-0
0.0344583072302073,-0
0.0344601082544711,-0
0.0344619094363364,-0
0.0344637107744888,-0
0.0344655122708077,-0
0.0344673139224321,-0
0.0344691157330212,-0
0.0344709176987043,-0
0.0344727198217583,-0
0.0344745221021446,-0
0.0344763245406887,-0
0.0344781271361483,-0
0.0344799298880091,-0
0.0344817327980926,-0
0.034483535867022,-0
0.0344853390923117,-0
0.0344871424762436,-0
0.0344889460177132,-0
0.0344907497154033,-0
0.0344925535718505,-0
0.0344943575869396,-0
0.0344961617611468,-0
0.0344979660929512,-0
0.0344997705825877,-0
0.0345015752311315,-0
0.0345033800386473,-0
0.0345051850041884,-0
0.0345069901290461,-0
0.034508795412379,-0
0.034510600854865,-0
0.0345124064562718,-0
0.0345142122160811,-0
0.0345160181360217,-0
0.0345178242147254,-0
0.0345196304529239,-0
0.0345214368505479,-0
0.0345232434066789,-0
0.034525050122702,-0
0.0345268569990465,-0
0.0345286640354967,-0
0.0345304712314865,-0
0.0345322785862297,-0
0.0345340861031459,-0
0.0345358937800489,-0
0.0345377016163948,-0
0.0345395096137977,-0
0.0345413177698762,-0
0.034543126087291,-0
0.0345449345655681,-0
0.0345467432043279,-0
0.0345485520033604,-0
0.0345503609641952,-0
0.0345521700856401,-0
0.0345539793678074,-0
0.0345557888118511,-0
0.0345575984170956,-0
0.0345594081836168,-0
0.0345612181110689,-0
0.0345630281998845,-0
0.0345648384504301,-0
0.0345666488626052,-0
0.0345684594377884,-0
0.0345702701739753,-0
0.0345720810720653,-0
0.0345738921322331,-0
0.0345757033555746,-0
0.0345775147394304,-0
0.0345793262847949,-0
0.0345811379940149,-0
0.0345829498663559,-0
0.0345847619009187,-0
0.0345865740978379,-0
0.0345883864566973,-0
0.0345901989786795,-0
0.0345920116635119,-0
0.0345938245114716,-0
0.0345956375236504,-0
0.0345974506974961,-0
0.0345992640365373,-0
0.0346010775379498,-0
0.0346028912035335,-0
0.0346047050316974,-0
0.0346065190236226,-0
0.0346083331789859,-0
0.0346101474985546,-0
0.0346119619828921,-0
0.0346137766313382,-0
0.0346155914433106,-0
0.0346174064187933,-0
0.0346192215582741,-0
0.034621036860762,-0
0.0346228523296094,-0
0.0346246679628943,-0
0.0346264837597338,-0
0.0346282997222009,-0
0.0346301158498282,-0
0.0346319321411643,-0
0.0346337485975389,-0
0.0346355652193395,-0
0.0346373820064331,-0
0.0346391989583601,-0
0.0346410160765951,-0
0.0346428333595406,-0
0.0346446508088009,-0
0.0346464684234648,-0
0.0346482862032979,-0
0.0346501041500862,-0
0.0346519222636532,-0
0.0346537405413472,-0
0.0346555589840204,-0
0.0346573775944846,-0
0.0346591963715563,-0
0.034661015315861,-0
0.0346628344263597,-0
0.034664653703274,-0
0.0346664731462585,-0
0.0346682927551499,-0
0.0346701125320593,-0
0.0346719324762386,-0
0.0346737525870375,-0
0.0346755728635647,-0
0.034677393308123,-0
0.0346792139208031,-0
0.0346810347000693,-0
0.0346828556467783,-0
0.0346846767625353,-0
0.0346864980441789,-0
0.0346883194944584,-0
0.0346901411120279,-0
0.0346919628985616,-0
0.0346937848536804,-0
0.0346956069758749,-0
0.0346974292675995,-0
0.0346992517276575,-0
0.03470107435517,-0
0.0347028971522684,-0
0.0347047201163798,-0
0.0347065432494912,-0
0.034708366551532,-0
0.0347101900221294,-0
0.0347120136609091,-0
0.0347138374700503,-0
0.0347156614488569,-0
0.0347174855966768,-0
0.0347193099135898,-0
0.0347211344008473,-0
0.0347229590566937,-0
0.0347247838828099,-0
0.0347266088779758,-0
0.0347284340437605,-0
0.0347302593789229,-0
0.0347320848839689,-0
0.0347339105594175,-0
0.0347357364050075,-0
0.0347375624205074,-0
0.0347393886063968,-0
0.0347412149634506,-0
0.0347430414912531,-0
0.0347448681896992,-0
0.0347466950588205,-0
0.0347485221001942,-0
0.0347503493115067,-0
0.03475217669435,-0
0.0347540042471115,-0
0.034755831971687,-0
0.0347576598668299,-0
0.0347594879334109,-0
0.0347613161724943,-0
0.0347631445822233,-0
0.0347649731649309,-0
0.0347668019201667,-0
0.0347686308461365,-0
0.0347704599452221,-0
0.0347722892152541,-0
0.0347741186578704,-0
0.0347759482730593,-0
0.0347777780611187,-0
0.0347796080217135,-0
0.0347814381547517,-0
0.03478326846057,-0
0.0347850989385374,-0
0.0347869295897552,-0
0.034788760413747,-0
0.0347905914106213,-0
0.0347924225817241,-0
0.0347942539256151,-0
0.0347960854428448,-0
0.0347979171350677,-0
0.0347997490001736,-0
0.0348015810387571,-0
0.0348034132506536,-0
0.034805245636156,-0
0.0348070781964414,-0
0.034808910930375,-0
0.0348107438395431,-0
0.0348125769231227,-0
0.0348144101804776,-0
0.0348162436122303,-0
0.0348180772192371,-0
0.0348199109997614,-0
0.0348217449562977,-0
0.0348235790867429,-0
0.0348254133925811,-0
0.0348272478731346,-0
0.0348290825293414,-0
0.0348309173601541,-0
0.0348327523669767,-0
0.0348345875484114,-0
0.0348364229063658,-0
0.0348382584395458,-0
0.0348400941496156,-0
0.0348419300341524,-0
0.0348437660946895,-0
0.0348456023312039,-0
0.034847438745902,-0
0.0348492753352793,-0
0.0348511121019414,-0
0.0348529490445895,-0
0.0348547861636334,-0
0.0348566234597099,-0
0.0348584609329614,-0
0.0348602985822972,-0
0.0348621364086999,-0
0.034863974412763,-0
0.0348658125936563,-0
0.0348676509518849,-0
0.0348694894888,-0
0.0348713282030262,-0
0.0348731670938889,-0
0.0348750061632719,-0
0.0348768454093826,-0
0.0348786848343295,-0
0.0348805244379051,-0
0.0348823642185485,-0
0.0348842041765611,-0
0.0348860443147322,-0
0.0348878846317859,-0
0.0348897251258034,-0
0.0348915657985174,-0
0.034893406649994,-0
0.0348952476809983,-0
0.0348970888897372,-0
0.0348989302786368,-0
0.034900771846276,-0
0.0349026135927108,-0
0.0349044555174256,-0
0.0349062976219998,-0
0.0349081399062577,-0
0.0349099823713049,-0
0.0349118250150564,-0
0.0349136678397642,-0
0.0349155108437287,-0
0.0349173540289519,-0
0.0349191973935961,-0
0.0349210409391538,-0
0.0349228846652824,-0
0.0349247285702664,-0
0.0349265726557766,-0
0.0349284169220598,-0
0.0349302613710989,-0
0.0349321059989612,-0
0.0349339508073178,-0
0.0349357957975943,-0
0.0349376409693042,-0
0.0349394863226677,-0
0.0349413318571556,-0
0.0349431775734383,-0
0.0349450234714626,-0
0.0349468695507678,-0
0.0349487158126034,-0
0.034950562255206,-0
0.0349524088808419,-0
0.0349542556878715,-0
0.0349561026774787,-0
0.0349579498496707,-0
0.034959797203512,-0
0.0349616447402193,-0
0.0349634924594795,-0
0.0349653403612184,-0
0.0349671884463444,-0
0.0349690367145491,-0
0.0349708851663583,-0
0.034972733800284,-0
0.0349745826181344,-0
0.0349764316187962,-0
0.03497828080462,-0
0.0349801301723774,-0
0.0349819797259125,-0
0.0349838294611635,-0
0.0349856793811112,-0
0.0349875294846931,-0
0.0349893797726656,-0
0.0349912302444709,-0
0.0349930809008365,-0
0.0349949317423938,-0
0.034996782769,-0
0.0349986339805605,-0
0.0350004853754479,-0
0.0350023369551183,-0
0.0350041887192186,-0
0.0350060406704319,-0
0.035007892807131,-0
0.0350097451268369,-0
0.0350115976330179,-0
0.0350134503246681,-0
0.0350153032026143,-0
0.0350171562658343,-0
0.035019009515004,-0
0.0350208629493726,-0
0.0350227165710033,-0
0.0350245703776752,-0
0.0350264243714129,-0
0.0350282785502258,-0
0.035030132916171,-0
0.0350319874681878,-0
0.035033842207631,-0
0.0350356971341909,-0
0.0350375522475312,-0
0.0350394075477066,-0
0.0350412630348047,-0
0.0350431187103064,-0
0.035044974572223,-0
0.0350468306218997,-0
0.0350486868593626,-0
0.0350505432837713,-0
0.0350523998967012,-0
0.0350542566978163,-0
0.0350561136866317,-0
0.0350579708629063,-0
0.0350598282279979,-0
0.0350616857818212,-0
0.0350635435238102,-0
0.0350654014541264,-0
0.0350672595744839,-0
0.0350691178806895,-0
0.0350709763777437,-0
0.0350728350634667,-0
0.0350746939386575,-0
0.0350765530016162,-0
0.0350784122554481,-0
0.0350802716985157,-0
0.0350821313311254,-0
0.0350839911523757,-0
0.0350858511649906,-0
0.0350877113667438,-0
0.0350895717596893,-0
0.0350914323416821,-0
0.0350932931138386,-0
0.0350951540761462,-0
0.0350970152290105,-0
0.0350988765724985,-0
0.0351007381065802,-0
0.0351025998319117,-0
0.0351044617483227,-0
0.0351063238557971,-0
0.0351081861543275,-0
0.0351100486429075,-0
0.0351119113236591,-0
0.0351137741957495,-0
0.0351156372607567,-0
0.0351175005145566,-0
0.0351193639615157,-0
0.0351212276003323,-0
0.0351230914316625,-0
0.0351249554546144,-0
0.0351268196702629,-0
0.0351286840771541,-0
0.0351305486781229,-0
0.0351324134702001,-0
0.0351342784562014,-0
0.0351361436338314,-0
0.0351380090048245,-0
0.0351398745688438,-0
0.0351417403252292,-0
0.0351436062761113,-0
0.0351454724208387,-0
0.0351473387583714,-0
0.0351492052884489,-0
0.0351510720119981,-0
0.0351529389299271,-0
0.0351548060430168,-0
0.0351566733493162,-0
0.0351585408505222,-0
0.0351604085464914,-0
0.0351622764359108,-0
0.0351641445211673,-0
0.0351660128000227,-0
0.0351678812734573,-0
0.0351697499414573,-0
0.0351716188046084,-0
0.0351734878629081,-0
0.0351753571161697,-0
0.0351772265639902,-0
0.035179096207962,-0
0.035180966047864,-0
0.0351828360827912,-0
0.0351847063143697,-0
0.035186576741149,-0
0.0351884473639655,-0
0.0351903181829187,-0
0.0351921891991907,-0
0.0351940604112931,-0
0.0351959318196582,-0
0.0351978034250374,-0
0.0351996752266842,-0
0.0352015472258003,-0
0.0352034194211697,-0
0.0352052918127127,-0
0.0352071644011633,-0
0.0352090371880465,-0
0.0352109101731443,-0
0.0352127833547077,-0
0.0352146567340661,-0
0.035216530311026,-0
0.0352184040873088,-0
0.0352202780602748,-0
0.0352221522303638,-0
0.0352240265988301,-0
0.0352259011665817,-0
0.0352277759330145,-0
0.0352296508980961,-0
0.0352315260610566,-0
0.0352334014234194,-0
0.0352352769856915,-0
0.0352371527452363,-0
0.0352390287050203,-0
0.0352409048624527,-0
0.0352427812204567,-0
0.0352446577776125,-0
0.0352465345354392,-0
0.0352484114930392,-0
0.0352502886508255,-0
0.0352521660081129,-0
0.0352540435654763,-0
0.0352559213235251,-0
0.0352577992807359,-0
0.0352596774395727,-0
0.0352615557989425,-0
0.0352634343583302,-0
0.0352653131187148,-0
0.0352671920797755,-0
0.0352690712437741,-0
0.0352709506075187,-0
0.0352728301723074,-0
0.0352747099395033,-0
0.0352765899080411,-0
0.0352784700779905,-0
0.0352803504490626,-0
0.0352822310229581,-0
0.0352841117996043,-0
0.0352859927776433,-0
0.0352878739576156,-0
0.0352897553398508,-0
0.0352916369240511,-0
0.0352935187109613,-0
0.0352954007009361,-0
0.0352972828940519,-0
0.035299165290374,-0
0.0353010478896734,-0
0.0353029306928884,-0
0.0353048136992098,-0
0.0353066969096252,-0
0.0353085803245668,-0
0.0353104639419912,-0
0.0353123477624441,-0
0.035314231787942,-0
0.0353161160173274,-0
0.035318000450691,-0
0.0353198850895099,-0
0.0353217699322544,-0
0.0353236549789784,-0
0.035325540230864,-0
0.0353274256862928,-0
0.0353293113481574,-0
0.0353311972154805,-0
0.0353330832877263,-0
0.0353349695650251,-0
0.0353368560477955,-0
0.0353387427368689,-0
0.0353406296312893,-0
0.0353425167304731,-0
0.0353444040372892,-0
0.0353462915487836,-0
0.0353481792670732,-0
0.0353500671909998,-0
0.0353519553202239,-0
0.0353538436579943,-0
0.0353557322025174,-0
0.0353576209546557,-0
0.0353595099118573,-0
0.0353613990771621,-0
0.0353632884496825,-0
0.0353651780295017,-0
0.0353670678165605,-0
0.0353689578104868,-0
0.0353708480131545,-0
0.035372738423066,-0
0.0353746290410478,-0
0.0353765198685497,-0
0.0353784109034334,-0
0.0353803021456913,-0
0.0353821935969778,-0
0.0353840852567808,-0
0.0353859771265976,-0
0.0353878692045857,-0
0.0353897614914046,-0
0.0353916539872495,-0
0.0353935466908387,-0
0.0353954396047879,-0
0.0353973327280849,-0
0.0353992260613351,-0
0.0354011196047769,-0
0.0354030133587638,-0
0.0354049073217052,-0
0.0354068014943434,-0
0.0354086958779018,-0
0.0354105904713838,-0
0.0354124852745211,-0
0.0354143802890855,-0
0.0354162755140894,-0
0.0354181709505866,-0
0.0354200665972297,-0
0.0354219624567111,-0
0.0354238585257936,-0
0.0354257548077776,-0
0.0354276513018538,-0
0.0354295480064813,-0
0.0354314449231283,-0
0.0354333420511561,-0
0.0354352393924279,-0
0.0354371369449946,-0
0.035439034710146,-0
0.0354409326873398,-0
0.0354428308774702,-0
0.0354447292803238,-0
0.0354466278966761,-0
0.0354485267242091,-0
0.0354504257672067,-0
0.0354523250225104,-0
0.0354542244905267,-0
0.0354561241727321,-0
0.0354580240682516,-0
0.0354599241763781,-0
0.0354618244991164,-0
0.0354637250356876,-0
0.0354656257862678,-0
0.0354675267516416,-0
0.0354694279302522,-0
0.0354713293251077,-0
0.0354732309336746,-0
0.0354751327573891,-0
0.0354770347955574,-0
0.0354789370486171,-0
